"","MEDIAN_AGE","AVERAGE_GRANT_AMOUNT","AVERAGE_ECTS","STUDY_LENGTH","LANGUAGES_TAUGHT","SUBJECTS_TAUGHT","STUDENTS_ARRIVED","CONNECTED_UNIVERSITIES","cluster"
"2023",23,1210.75806451613,31.3225806451613,4.95161290322581,3,11,31,15,4
"2024",22,1046.92380952381,32.8571428571429,5.14285714285714,3,14,21,12,4
"2025",21,1232.4,29,3.95,1,1,5,1,4
"2026",24,1376.79444444444,44.037037037037,7.2037037037037,4,7,27,10,2
"2027",21,1260,29,3.5,1,1,1,1,2
"2028",24,885.5,42,6.55,3,1,5,3,4
"2029",22,1388.74845,42.4,6.3525,5,29,100,39,2
"2030",24,1368.18181818182,68.1818181818182,8.75,2,3,11,3,2
"2031",23.5,1517.156875,46.625,7.8125,3,3,16,7,2
"2032",23,1279.00127659574,41.4255319148936,7.07446808510638,3,11,47,21,2
"2033",22,1478.1826,38.67,5.66,3,35,100,39,2
"2034",21.5,1227.625,28.9375,4.546875,3,7,16,5,4
"2035",23,1084.845,45.8,5.95,2,7,10,7,4
"2036",21,1498.40666666667,31.4444444444444,4.22222222222222,1,3,9,3,2
"2037",21,1339,35.6571428571429,4.77142857142857,2,5,35,3,2
"2038",23,1133.33333333333,21.6666666666667,3.83333333333333,2,3,3,3,4
"2039",22,1681.98255319149,37.8510638297872,6.11170212765957,4,17,47,13,3
"2040",22,756,19,3,1,1,1,1,4
"2041",21.5,1376.08333333333,37.3333333333333,5.45833333333333,1,5,12,5,2
"2042",24,942.5,50.8,7.25,2,3,5,3,4
"2043",21.5,1690,44,6,1,2,2,2,3
"2044",21.5,959.37375,21.125,3.90625,2,2,8,3,4
"2045",22,1070.82608695652,35.0869565217391,4.5,2,8,23,7,4
"2046",22.5,1286.36333333333,34.6666666666667,4.375,1,4,6,4,2
"2047",26,1248,30,4,1,1,1,1,2
"2048",22,1304.34361445783,42.0722891566265,6.88253012048193,4,34,83,37,2
"2049",23.5,1346.345,25.8333333333333,6.5,2,2,6,2,2
"2050",25,1602.16666666667,25.3333333333333,4.38888888888889,1,4,9,4,3
"2051",23,1277.95018518519,37.1851851851852,6.40277777777778,3,9,54,19,2
"2052",23,1249.34779527559,29.0866141732283,4.80905511811024,3,21,127,54,2
"2053",22,1524.87667808219,35.6541095890411,6.10873287671233,3,35,292,92,2
"2054",23.5,690,0,3,1,1,2,1,4
"2055",22,1394.70230088496,34.6725663716814,6.22787610619469,3,24,113,38,2
"2056",22,1349.97447986577,31.8422818791946,5.77852348993289,5,67,596,215,2
"2057",23,1351.3638336714,34.7139959432049,6.13793103448276,4,37,493,116,2
"2058",22,1633.70609756098,36.9512195121951,5.9890243902439,2,40,205,63,3
"2059",22,1386.32796460177,37.0796460176991,5.66814159292035,2,23,113,45,2
"2060",22,1249.55072886297,31.7667638483965,5.28717201166181,5,49,343,118,2
"2061",23,2280.32723214286,36.5535714285714,6.54017857142857,3,16,112,38,1
"2062",22,1351.88722727273,31.9909090909091,5.58977272727273,3,38,220,101,2
"2063",22,1306.8839047619,29.3238095238095,5.04761904761905,2,29,105,44,2
"2064",22,1335.28043316832,34.1707920792079,5.9792698019802,4,66,808,217,2
"2065",22,1332.17513157895,36.9473684210526,5.90049342105263,5,29,304,74,2
"2066",22,1473.31588528678,35.4326683291771,6.14307980049875,7,67,802,247,2
"2067",22,1555.21292134831,32.0898876404494,5.51123595505618,4,36,178,75,2
"2068",23,1326.30863013699,32.8835616438356,5.56164383561644,3,34,146,50,2
"2069",22,1362.01475,34.54375,5.8375,2,30,160,58,2
"2070",23,1113.54287234043,39.936170212766,7.18617021276596,3,20,94,27,4
"2071",22,1471.561546875,34.959375,6.194140625,7,61,640,208,2
"2072",23,1251.79603448276,27.301724137931,4.81034482758621,3,17,116,45,2
"2073",22.5,1517.01778503563,39.8456057007126,6.88093824228029,4,48,842,144,2
"2074",23,1172.163,30.6571428571429,4.69285714285714,1,9,70,21,4
"2075",22.5,1050.4175,24.75,4,2,1,8,3,4
"2076",24,1380.35857142857,24.5714285714286,4.96428571428571,1,3,14,12,2
"2077",22,1200,30,4,1,1,1,1,4
"2078",22,1472,12,4,1,1,1,1,2
"2079",24,3157.0342173913,43.4782608695652,7.21739130434783,2,2,23,19,1
"2080",22,1387.78,30,4,1,1,1,1,2
"2081",22,616,16.8,3.4,2,1,5,3,4
"2082",22.5,1066.25,25.25,5,2,1,4,3,4
"2083",24,106.9,20,5,1,3,3,2,4
"2084",22,1439.21571428571,30.3775510204082,5.25510204081633,2,28,98,35,2
"2085",22,1467.15357293869,33.6448202959831,5.77061310782241,6,63,473,149,2
"2086",22,1605.5944587156,34.5045871559633,6.15045871559633,8,54,545,178,2
"2087",23,1438.98982905983,31.2735042735043,5.5,2,16,117,33,2
"2088",22,1434.70613744076,36.1611374407583,5.93364928909953,2,33,211,69,2
"2089",22,1475.65076848249,35.0350194552529,5.715953307393,4,53,514,187,2
"2090",22,1634.68666666667,29.8,5.11666666666667,1,9,15,11,3
"2091",21,2326.85294117647,32.8823529411765,5.77941176470588,2,8,17,8,1
"2092",23,1231.47780246914,31.3777777777778,5.62901234567901,2,43,405,152,2
"2093",22,1289.31961904762,27.7428571428571,4.5,3,33,105,49,2
"2094",22,1342.75837563452,29.9001692047377,5.60279187817259,4,72,591,212,2
"2095",22.5,1085.04704081633,28.8877551020408,4.58673469387755,4,12,98,42,4
"2096",23,1955.655,40.4333333333333,7.575,3,5,30,22,3
"2097",26,1054.32,27,5.5,2,2,4,4,4
"2098",22,1107.69869565217,27.2173913043478,4.56521739130435,3,3,23,10,4
"2099",25.5,1237.71571428571,28.0714285714286,4.89285714285714,2,3,14,10,2
"2100",22,1228.22575757576,36.969696969697,5.68939393939394,2,11,33,15,4
"2101",21,1169.03264705882,32.8578431372549,5.09803921568627,2,23,204,69,4
"2102",22,1298.3553125,32.7142857142857,5.19642857142857,2,44,224,92,2
"2103",21,1310.4806557377,27.327868852459,4.83196721311475,2,18,61,32,2
"2104",22,1248.84216,29.568,5.114,4,43,250,107,2
"2105",22,1235.70640776699,31.9126213592233,4.9745145631068,2,29,206,70,2
"2106",21,1517.56852459016,33.1639344262295,5.18852459016393,1,12,61,22,2
"2107",21.5,1248.315,27.7894736842105,4.61184210526316,1,17,38,18,2
"2108",23,1381.73178571429,31.5357142857143,4.8125,1,8,28,10,2
"2109",22,1270.72425531915,31.9787234042553,5.48936170212766,2,14,47,22,2
"2110",22,1455.11214285714,32.3285714285714,5.25357142857143,2,20,70,33,2
"2111",21,1164.18302521008,29.8655462184874,4.88865546218487,3,38,119,51,4
"2112",22,1392.88676829268,31.1768292682927,5.48628048780488,4,56,328,133,2
"2113",22,1081.55519230769,28.5384615384615,4.48076923076923,2,27,104,54,4
"2114",23,1145.20371794872,34.2371794871795,5.41826923076923,2,22,156,60,4
"2115",22,1422.75957446809,32.8510638297872,4.87765957446809,2,13,47,24,2
"2116",23,471.25,30,3.625,1,1,2,1,4
"2117",22,1105.71164556962,27.8227848101266,4.68670886075949,2,24,79,38,4
"2118",22,1340.31027681661,29.3460207612457,5.38667820069204,4,56,289,127,2
"2119",22,1455.31573964497,29.8639053254438,4.84467455621302,2,37,169,61,2
"2120",21,1081.3515,26.41,4.315,2,15,100,39,4
"2121",22,1536.64737804878,31.6585365853659,5.70731707317073,3,27,164,77,2
"2122",22,1164.04237288136,27.8983050847458,4.19067796610169,2,15,59,21,4
"2123",22,1465.37640625,33.4140625,4.810546875,2,23,128,42,2
"2124",22,1462.67291970803,34.5,6.0228102189781,3,40,274,106,2
"2125",23,1358.23427631579,31.3684210526316,5.64638157894737,3,32,304,101,2
"2126",22,1392.63803468208,30.1618497109827,4.63005780346821,3,34,173,75,2
"2127",22,1219.11975609756,28.9390243902439,5.30030487804878,3,42,328,124,2
"2128",22,1310.65677018634,32.2732919254658,5.69875776397516,5,37,161,72,2
"2129",22,1227.08014084507,30.9483568075117,4.83098591549296,3,47,213,87,2
"2130",22,1180.93620437956,28.4963503649635,4.9963503649635,3,22,137,51,4
"2131",22,1120.32857142857,38.2857142857143,4.97857142857143,2,8,35,16,4
"2132",21.5,940.999523809524,26.2142857142857,4.10714285714286,2,21,42,19,4
"2133",23,880,30,4,1,1,1,1,4
"2134",21,1261.20476821192,34.6490066225166,5.08609271523179,2,21,151,62,2
"2135",22,2023.68461538462,20.8461538461538,4.98076923076923,2,15,39,15,3
"2136",21,2349.71428571429,28.4285714285714,5.53571428571429,1,3,7,4,1
"2137",21,1391.6,40.6,4.5,2,2,5,3,2
"2138",22,2406,30,6,1,1,1,1,1
"2139",23,1386.75,26.25,3.75,1,1,4,2,2
"2140",22.5,1330.49711864407,29.0423728813559,4.9364406779661,6,25,118,59,2
"2141",21,1570,30,6,1,1,2,1,2
"2142",22,1510.72520964361,31.9737945492662,5.91850104821803,8,85,954,294,2
"2143",23,850.293333333333,34,4.16666666666667,1,2,3,1,4
"2144",21,865,15,4.16666666666667,1,2,3,2,4
"2145",22,1276.03714285714,34.1428571428571,5.19642857142857,1,5,14,9,2
"2146",22,1473.41699738903,31.4177545691906,5.84334203655352,6,56,383,135,2
"2147",22,1632.375,27,4.125,1,2,2,2,3
"2148",27,1704.25,30,4.25,1,1,1,1,3
"2149",22,1339.175,23,4.66666666666667,2,5,6,5,2
"2150",27,1380,0,6,1,1,1,1,2
"2151",21,1904.75,30,4.75,1,1,1,1,3
"2152",21.5,1299.27583333333,27.5833333333333,4.20833333333333,2,3,12,3,2
"2153",22,0,30,4,1,1,1,1,4
"2154",22,1264.68279569892,34.3333333333333,5.02956989247312,2,23,93,39,2
"2155",23.5,1470,36.5,5.5,2,3,4,4,2
"2156",22,1356.37583333333,34.9722222222222,5.74305555555556,2,17,72,31,2
"2157",22,1443.43405737705,36.5122950819672,6.5983606557377,4,38,244,92,2
"2158",22,1311.50811764706,34.0235294117647,5.71617647058823,2,15,170,78,2
"2159",22,1212.752,32.0333333333333,4.80833333333333,5,7,30,19,4
"2160",21,1243.04827586207,32.6896551724138,4.73275862068965,2,5,29,14,2
"2161",23,1131.90476190476,30.047619047619,6.59523809523809,2,6,21,11,4
"2162",21,1242.72727272727,25.7272727272727,4.77272727272727,2,4,11,5,2
"2163",22,1704.28846153846,44.0769230769231,8.06730769230769,2,6,26,12,3
"2164",23,1747.46036363636,41.8909090909091,6.60909090909091,2,15,55,25,3
"2165",22,1609.15473684211,31.4473684210526,5.27631578947368,2,16,38,20,3
"2166",22,2000,16.0909090909091,5,1,2,11,1,3
"2167",21,1465,9.66666666666667,3.5,2,2,3,2,2
"2168",21,1328.96774193548,33.6129032258064,5.5241935483871,3,14,31,14,2
"2169",23,1633.34259259259,36.8148148148148,5.59722222222222,2,14,54,23,3
"2170",22,1570.73705882353,31.9411764705882,4.66666666666667,2,12,51,14,2
"2171",23,1485.71428571429,20,3.71428571428571,1,2,7,2,2
"2172",21,1380.62068965517,29.0689655172414,4.82758620689655,3,10,29,14,2
"2173",22,1628.9,29.4,4.55,2,1,5,3,3
"2174",21,1088.565,27.75,4.078125,2,5,16,6,4
"2175",22,838.24,20,3.5625,1,1,4,2,4
"2176",20.5,1523.5,31.5714285714286,5.5,2,7,28,12,2
"2177",21,1041.58428571429,29.1428571428571,5.28571428571429,2,2,7,5,4
"2178",22,1421.213375,29.85,4.89375,4,23,80,32,2
"2179",22,987.857142857143,25.8571428571429,4.35714285714286,1,4,7,4,4
"2180",23,1606.74765625,44.328125,6.4296875,2,17,64,23,3
"2181",22,1615,7.5,5,1,2,2,2,3
"2182",22,2124.88181818182,37,6.40909090909091,2,7,11,7,1
"2183",21,1051.32,28,3.875,1,1,2,1,4
"2184",20,1051.32,27,4,1,1,1,1,4
"2185",23,1592.47018867925,35.7547169811321,6.20283018867925,3,22,53,38,3
"2186",22,1214.01238095238,40.4285714285714,6.29761904761905,4,18,42,18,4
"2187",26,1000,30,5,1,1,1,1,4
"2188",22,1176.21688311688,27.5584415584416,5.51948051948052,3,31,77,53,4
"2189",23,1273.9914159292,32.9115044247788,5.21017699115044,3,26,113,49,2
"2190",20,1218.57142857143,32.5714285714286,4.92857142857143,2,5,7,4,4
"2191",22,1048.80709677419,29.2903225806452,3.95161290322581,2,12,31,10,4
"2192",22,1155.70883495146,31.6407766990291,4.78640776699029,2,24,103,46,4
"2193",22,1140,28.6666666666667,4.16666666666667,1,3,3,3,4
"2194",22.5,1642.625,33.375,4.46875,1,4,8,4,3
"2195",25,0,0,4.5,1,1,1,1,4
"2196",22,1415.55183098592,33.9577464788732,5.24295774647887,2,29,71,31,2
"2197",21,1786.34121212121,35.6969696969697,5.18939393939394,2,12,33,10,3
"2198",22,1997.14285714286,38.4285714285714,4.57142857142857,1,4,14,3,3
"2199",25,1336.66666666667,33,5.66666666666667,1,2,3,2,2
"2200",22,1209.9,31.9,4.625,2,11,20,11,4
"2201",24,1476.25,46,6.875,1,3,4,2,2
"2202",22.5,1406.27692307692,32.7692307692308,5.45192307692308,3,21,26,17,2
"2203",23,1089.425,30,4.39166666666667,2,13,30,14,4
"2204",20.5,1737.5,33,4.25,2,2,4,2,3
"2205",21.5,1484.9871875,26.5625,4.34375,2,12,32,11,2
"2206",22.5,1500,30,5,1,2,4,1,2
"2207",23,1980,26,5.5,1,1,1,1,3
"2208",22,1454.71428571429,31.1428571428571,4.21428571428571,1,3,7,4,2
"2209",22.5,1485.33333333333,30,4,2,4,6,4,2
"2210",25,1380,16,6,1,1,1,1,2
"2211",20,1815,22.25,4.8125,2,2,4,3,3
"2212",22,1559.97387596899,36.5581395348837,5.89922480620155,4,39,129,52,2
"2213",24,1556,34,4.7,2,3,5,3,2
"2214",26,1461.05555555556,46.6666666666667,6.61111111111111,2,3,9,4,2
"2215",21,2506.25,31.6,5.25,1,2,5,2,1
"2216",21,2100,30,4,1,1,7,1,1
"2217",21.5,1337.85714285714,32,4.67857142857143,1,8,14,7,2
"2218",22,1825.09055555556,36.0833333333333,5.72222222222222,2,20,36,19,3
"2219",23,1243.11357615894,29.4470198675497,5.39155629139073,4,43,302,105,2
"2220",21,1122.50005524862,34.6408839779006,6.72651933701657,3,21,181,67,4
"2221",23,1374.27581993569,31.6623794212219,6.07315112540193,4,40,311,114,2
"2222",23,1255.17116719243,29.7287066246057,5.63880126182965,5,36,317,104,2
"2223",23,1340.63360433604,31.8834688346883,6.12059620596206,4,54,369,126,2
"2224",23,1335.67891891892,32.7297297297297,6.3963963963964,2,18,111,60,2
"2225",23,1447.62758389262,35.1006711409396,6.51174496644295,3,30,149,70,2
"2226",22,1275.23783783784,34.6126126126126,5.76576576576577,3,28,111,55,2
"2227",23,1129.57727272727,26.3863636363636,4.375,3,19,44,20,4
"2228",23,1386,36,3.5,1,1,3,1,2
"2229",22,1212.22613168724,29.7407407407407,4.9917695473251,3,34,243,99,2
"2230",22,1210.95940298507,33.0597014925373,5.05223880597015,2,19,67,27,4
"2231",22,1380.9262195122,31.280487804878,5.17987804878049,2,23,82,32,2
"2232",22,1252.1235,27.85,5.0625,3,9,20,14,2
"2233",21,1306.43333333333,28.1333333333333,4.73333333333333,2,7,15,8,2
"2234",22,1269.70019230769,26.5961538461538,5.20192307692308,2,19,52,23,2
"2235",23,1077.3197740113,28.0112994350282,4.76412429378531,3,28,177,61,4
"2236",22,1272.8288,24.32,4.88,2,12,25,15,2
"2237",22,1464.94336956522,29.5,5.45108695652174,4,24,92,35,2
"2238",22,1341.46851851852,29.4592592592593,5.30740740740741,3,30,135,56,2
"2239",22,1209.34133757962,27.6210191082803,5.01831210191083,3,44,314,111,2
"2240",22,1440.76852941176,29.0294117647059,5.11029411764706,2,17,34,18,2
"2241",23,1245.95,31.5,5,1,1,2,1,2
"2242",21.5,1614.18388888889,35.7222222222222,6.15740740740741,5,23,54,24,3
"2243",24,982.5,34.75,5.25,2,2,4,2,4
"2244",21.5,1068.02,0,4,1,1,2,1,4
"2245",21.5,1696.01,35.5,5.8125,2,7,16,8,3
"2246",23,1228.72130434783,28.6086956521739,4.85869565217391,1,9,23,13,4
"2247",22,1615,31,4.25,1,1,3,1,3
"2248",21.5,1263.33333333333,15.4166666666667,4.5625,2,6,12,6,2
"2249",25.5,1124.782,25.6,4.3,2,4,10,4,4
"2250",21,1690,25,3.6,1,1,5,2,3
"2251",21,1920,30,4,1,2,3,1,3
"2252",22,1151.24725490196,30.7549019607843,4.85294117647059,3,34,102,50,4
"2253",22,1215.00528735632,32.3620689655172,5.11637931034483,3,48,174,68,2
"2254",23,1471.16923076923,30.0769230769231,5,2,9,13,11,2
"2255",22,1105.39588235294,30.6470588235294,4.83823529411765,2,15,51,26,4
"2256",22,1371.92418367347,35.6632653061224,5.64030612244898,3,23,98,49,2
"2257",22,1364,35.1,4.475,1,5,10,4,2
"2258",22.5,1475.284,23.2,4,1,4,10,5,2
"2259",21,920,31,4,1,1,1,1,4
"2260",21,1763.77529411765,31.2352941176471,4.61764705882353,1,4,17,5,3
"2261",22,3063.5,25,6.5,1,1,2,1,1
"2262",22,2491,45,6.5,1,2,2,2,1
"2263",22.5,998.0575,32.5,5.1875,2,2,4,3,4
"2264",22,1409.245,26.5,4.25,2,2,2,2,2
"2265",21,1460,30.2,4.5,1,3,5,3,2
"2266",24,1276,38,5.2,1,5,5,4,2
"2267",22,1556.78571428571,35.6785714285714,6.16964285714286,2,13,28,18,2
"2268",23,1597.25,29.8125,5.0546875,2,11,32,9,3
"2269",21.5,1266.875,38.375,6.84375,2,6,8,4,2
"2270",23,1034.00666666667,10,3.66666666666667,2,1,3,2,4
"2271",20,1750,24.5,4.375,1,1,4,1,3
"2272",23.5,2093.69,40.5714285714286,6.51785714285714,2,9,14,10,1
"2273",20.5,1299.08333333333,32.1666666666667,5.20833333333333,1,5,12,5,2
"2274",22,1170.072,25.52,5.27,1,9,25,8,4
"2275",23,1307.08333333333,48.3333333333333,7.04166666666667,1,4,6,3,2
"2276",21,1357.9375,28.375,3.875,1,3,8,2,2
"2277",23,1480.67057142857,38.3714285714286,6.38928571428571,2,25,70,22,2
"2278",23,1632.62037037037,40.2592592592593,6.10185185185185,2,16,27,14,3
"2279",21,1912.5,33,4.75,1,1,2,1,3
"2280",21,1488.70625,37.375,5.75,2,9,16,9,2
"2281",22,568.75,30,4.375,1,2,2,1,4
"2282",21,1472,30,4,1,1,1,1,2
"2283",21.5,1772.875,32.75,6.1875,1,4,4,4,3
"2284",22,1207.2049375,33.459375,5.625,1,49,320,118,2
"2285",22,982.420608695652,29.9391304347826,4.31086956521739,3,25,115,49,4
"2286",22,1371.01495798319,34.2857142857143,6.40966386554622,3,24,119,50,2
"2287",21,1109.1580620155,35.2945736434108,5.43798449612403,2,25,129,56,4
"2288",22,1211.90661870504,37.2661870503597,6.10971223021583,1,26,139,59,4
"2289",22,1239.59148148148,32.2222222222222,4.80555555555556,1,12,27,12,2
"2290",22,1314.87475113122,35.9276018099548,5.99434389140271,1,42,221,93,2
"2291",22,875.616976744186,26.7441860465116,3.68023255813953,1,9,43,14,4
"2292",22,1053.8642,29.78,3.66,2,9,50,23,4
"2293",22,1279.75578512397,38.297520661157,6.1900826446281,2,21,121,48,2
"2294",21,1434.96144736842,46.5026315789474,7.79342105263158,2,49,380,116,2
"2295",22,1278.88858974359,31.8717948717949,5.375,2,21,78,39,2
"2296",21,1541.76813953488,34.6744186046512,5.18895348837209,1,15,86,23,2
"2297",21,1070.44069767442,33.093023255814,4.94767441860465,1,13,43,18,4
"2298",22,1376.38105263158,41.2105263157895,6.35526315789474,1,8,19,7,2
"2299",22,1538.8836,32.6,5.07,1,11,25,10,2
"2300",22,1251.45853932584,30.6629213483146,5.00280898876404,1,23,89,37,2
"2301",21,1259.32857142857,41.7857142857143,5.98214285714286,1,11,28,14,2
"2302",22,1367.19472222222,37.1805555555556,6.25347222222222,1,28,144,61,2
"2303",21,1221.30513157895,36.2236842105263,5.12828947368421,2,14,76,22,4
"2304",22,1381.03100806452,39.741935483871,6.94354838709677,1,29,248,82,2
"2305",22,1339.59,39.75,6.8984375,1,17,64,25,2
"2306",22,800,30,4,1,1,1,1,4
"2307",22,1196.15875,27.84375,4.28125,2,9,32,11,4
"2308",22,1416.39708333333,37.6041666666667,7.58333333333333,2,20,96,45,2
"2309",21,1509.43614107884,43.1452282157676,7.09647302904564,1,35,241,78,2
"2310",21,1599.60470588235,43.7647058823529,6.60294117647059,1,17,34,18,3
"2311",21,1372.64415274463,43.0715990453461,6.69868735083532,2,43,419,122,2
"2312",22,1793.21138888889,34.3333333333333,5.84027777777778,1,14,36,21,3
"2313",22.5,1144.2125,25.5,5.25,1,3,4,3,4
"2314",22,1568.16068627451,42.578431372549,6.18627450980392,1,22,102,27,2
"2315",22,1090.98655172414,40.4310344827586,5.64655172413793,2,19,58,25,4
"2316",22,1427.64637681159,45.5072463768116,8.01811594202899,1,17,69,24,2
"2317",23.5,780.992,26.9,4.525,1,3,10,4,4
"2318",22,1620.89552238806,46.2985074626866,7.05223880597015,2,18,67,30,3
"2319",22,1149.53777777778,35.7777777777778,5.61111111111111,1,6,9,5,4
"2320",22,1153.45515695067,36.8071748878924,5.44394618834081,1,40,223,74,4
"2321",21,1498.93437681159,41.3304347826087,7.28405797101449,3,36,345,112,2
"2322",21,1379.71740740741,46.8935185185185,7.18171296296296,3,33,216,56,2
"2323",23,2211.91211009174,51.4892966360856,10.322629969419,2,29,327,68,1
"2324",22,1282.71759259259,37.6296296296296,5.84259259259259,1,19,54,28,2
"2325",22,1217.23833333333,31.3333333333333,4.78333333333333,1,16,60,18,4
"2326",23,1401.51932038835,35.6116504854369,6.16747572815534,1,26,103,40,2
"2327",23.5,2342.28714285714,46.9285714285714,7.53571428571429,1,7,14,7,1
"2328",22,1387.33448780488,37.5951219512195,6.91585365853659,1,30,205,77,2
"2329",22.5,1111.96071428571,25.7142857142857,3.94642857142857,1,4,14,8,4
"2330",27,660,30,3,1,1,1,1,4
"2331",21,1348.16817708333,38.6848958333333,6.40559895833333,2,49,384,109,2
"2332",22,1056.42180555556,34.2361111111111,5.33333333333333,1,18,144,56,4
"2333",23,1309.91111111111,31.3333333333333,4.5,1,10,18,8,2
"2334",22,966.746,27.5,4.2,1,6,10,6,4
"2335",22,1065.61467741935,32.8629032258064,4.91935483870968,1,31,124,47,4
"2336",19,400,30,4,1,1,1,1,4
"2337",22,2281.7619047619,27.7142857142857,5.46428571428571,1,9,21,10,1
"2338",22,1322.01115523466,40.3501805054152,6.81317689530686,1,33,277,79,2
"2339",22,1919.90066666667,36.0444444444444,5.59444444444444,3,9,45,24,3
"2340",22,1302.26893905192,36.4808126410835,5.88995485327314,2,54,443,159,2
"2341",22,1233.54286549708,36.5614035087719,5.81213450292398,1,40,342,123,2
"2342",24,1309.40785714286,33.6071428571429,4.83035714285714,1,7,28,20,2
"2343",23,1861.88,55.7272727272727,7.13636363636364,2,2,11,10,3
"2344",21,992.681258741259,32.5734265734266,5.16783216783217,2,24,143,42,4
"2345",21,1673.73,60,9,1,1,3,1,3
"2346",23,1291.59313559322,32.2033898305085,5.59110169491525,2,25,118,50,2
"2347",21,1206.54194594595,40.9243243243243,5.74189189189189,1,26,185,58,2
"2348",21.5,1453.54555555556,34.5277777777778,5.45833333333333,1,13,36,19,2
"2349",21,1141.63365,41.035,5.58875,1,29,200,67,4
"2350",22,360.222857142857,25,3.85714285714286,1,2,7,4,4
"2351",21,1517.27461538462,37.7692307692308,5.57692307692308,2,4,13,5,2
"2352",22,1724.353125,32.75,4.625,1,11,16,8,3
"2353",22,1359.83125,36.0238095238095,5.52083333333333,1,39,168,60,2
"2354",21,1417.1786440678,43.1779661016949,6.53813559322034,2,19,118,38,2
"2355",21,1152.65775510204,34.4489795918367,5,2,19,49,19,4
"2356",22,1432.8385492228,38.6813471502591,6.72020725388601,2,50,386,120,2
"2357",21,1332.47778481013,35.6645569620253,5.27848101265823,2,37,158,70,2
"2358",21.5,1352.5,64,8.5,1,2,2,2,2
"2359",23,903.004,29.5,4.6,2,4,10,6,4
"2360",21,1355.50520361991,36.5384615384615,6.56900452488688,2,28,221,75,2
"2361",22,1662.99743243243,44.472972972973,6.65540540540541,1,23,74,28,3
"2362",22,1056.70636363636,28.6363636363636,4.04545454545455,1,3,11,5,4
"2363",22,1429.92436363636,32.2181818181818,5.22272727272727,1,15,55,23,2
"2364",22,1140.80378787879,28.6666666666667,5.17234848484848,2,26,132,49,4
"2365",21,1113.32411764706,49.9411764705882,7.89705882352941,1,11,34,14,4
"2366",21,1030.58628571429,37.1142857142857,4.6,1,13,35,19,4
"2367",25,1783.16,28.5,7,1,1,2,2,3
"2368",23,1322.0468852459,31.9672131147541,4.71311475409836,1,15,61,39,2
"2369",25,1031.25,34,4.6875,2,4,8,4,4
"2370",22.5,1931.303125,38.3125,6.09375,1,4,16,12,3
"2371",22,1636.27770992366,43.5648854961832,7.92175572519084,1,19,131,47,3
"2372",22,1422.99784037559,35.6572769953052,6.86854460093897,2,29,213,59,2
"2373",23,1015.97653061224,33.5510204081633,4.76530612244898,1,8,49,19,4
"2374",22,1673.385,17.75,6.875,1,1,4,3,3
"2375",22,1392.44851851852,32.962962962963,5.34259259259259,1,11,27,11,2
"2376",24,1496.42857142857,36,6.39285714285714,2,3,7,6,2
"2377",22,1539.08032828283,34.5707070707071,6.71717171717172,1,43,396,130,2
"2378",21,1263.28568965517,40.6551724137931,6.46120689655172,2,29,174,66,2
"2379",23,682.5,30,5.25,1,1,1,1,4
"2380",23.5,865.75,23.625,4,2,1,8,8,4
"2381",23,1000,30,5,1,1,1,1,4
"2382",22,1159.1218974359,31.9846153846154,5.50128205128205,3,15,195,57,4
"2383",22,1242.00419354839,31.8387096774194,4.57661290322581,1,27,62,27,2
"2384",22,1064.9630952381,31.8809523809524,5.08333333333333,1,11,42,18,4
"2385",22,1901.78326923077,43.25,7.55528846153846,3,39,104,60,3
"2386",22,2207.47416666667,19.3333333333333,6.375,1,1,12,10,1
"2387",22,1174.84291666667,37.7916666666667,5.92447916666667,1,20,96,30,4
"2388",20.5,1230.18078125,43.078125,6.91796875,1,9,64,35,2
"2389",21,1562.55747474747,36.3232323232323,6.92929292929293,3,11,99,47,2
"2390",21,1289.8974137931,31.051724137931,4.85775862068965,2,31,116,50,2
"2391",23,1687.5,30,4.5,1,1,1,1,3
"2392",24,1104.36397727273,28.7727272727273,4.20738636363636,1,12,88,45,4
"2393",21,808.959083333333,33.025,4.80833333333333,1,8,120,32,4
"2394",22,1127.7385,34.6875,4.95,1,16,80,23,4
"2395",22,1186.25065420561,33.5747663551402,5.76051401869159,2,39,214,89,4
"2396",21,879.577307692308,27.3846153846154,3.77884615384615,1,10,26,15,4
"2397",22,1251.01393700787,35.2650918635171,6.1988188976378,2,39,381,112,2
"2398",22,1303.3663986014,37.6993006993007,6.31381118881119,2,34,286,89,2
"2399",23,1307.74666666667,20,7.25,1,1,3,3,2
"2400",22,1424.34184210526,47.4473684210526,6.55263157894737,2,19,38,18,2
"2401",22,1282.79211864407,34.728813559322,5.71822033898305,1,44,236,84,2
"2402",22,1317.77814569536,37.7152317880795,5.94205298013245,1,33,151,60,2
"2403",22,798.34375,26.875,3.890625,1,6,16,6,4
"2404",22,1524.77736842105,36.0526315789474,6.29605263157895,1,16,38,18,2
"2405",21,1213.25666666667,35.25,5.02083333333333,1,10,24,11,4
"2406",21,1319.57657894737,39.4473684210526,6.28728070175439,3,20,114,48,2
"2407",21.5,977,54,5.025,1,2,10,3,4
"2408",22,1287.46029023747,36.1873350923483,6.13060686015831,5,47,379,119,2
"2409",21,1612.91555956679,37.3501805054152,6.08574007220217,2,47,277,96,3
"2410",23,1706.64,30,8,1,1,1,1,3
"2411",23,1084.06333333333,48.6111111111111,5.66666666666667,1,7,18,6,4
